Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
29	6317.791	5615.7007	16661.53	-4227.3247	90.545456	1560.0363	5119.9736	10523.396	-13757.736	30000	-3.8146974e-09	18584808.0	-0.011289166	-3618157.0	0.6285936	0.02372802	0.155	7.0	3852.101082086563
30	4821.132	6394.3433	15123.346	-4592.42	105.333336	1099.5216	5048.3438	6176.9634	-11231.972	31000	2.449751e-08	16549497.0	-0.011515675	-2719103.0	0.66623914	0.016915018	0.093	9.0	4012.472366333008
31	5318.3306	3839.905	9632.04	-4075.6191	95.44444	-22.00775	5598.728	6563.1147	-14191.877	32000	-1.7642975e-08	10199114.0	-0.01138857	-2469471.0	0.6507099	0.0167295	0.125	15.0	4163.096549749374
32	3876.075	2160.5984	6105.7456	171.22823	137.42857	1284.8723	4633.3164	6575.3765	-10692.361	33000	5.00679e-09	17382360.0	-0.015928827	-5981879.0	0.62124205	0.01952973	0.179	6.0	4311.204046487808
33	-2150.4292	3984.2664	4117.5576	-7089.7153	171.6	-2453.273	5559.928	6501.7803	-13590.117	34000	1.0967255e-08	9687955.0	-0.008876821	-1160299.0	0.6777252	0.017977728	0.179	7.0	4462.620074272156
34	-4047.5125	8895.259	3225.1501	-18882.559	231.75	-2915.648	4910.1665	5558.454	-11896.591	35000	-4.768372e-10	15287625.0	-0.017825384	-4175400.0	0.6502835	0.015689742	0.149	20.0	4614.776721715927
35	2761.8376	3818.655	6899.7695	-3477.9238	205.75	-3170.5076	5831.134	7797.776	-15487.678	36000	3.528595e-08	17504618.0	-0.013569101	-6345197.0	0.5819808	0.016547685	0.116	14.0	4764.464682102203
36	4877.9946	5871.427	16228.766	-2847.0078	157.16667	-667.9212	6534.474	11108.419	-11187.788	37000	1.6689301e-09	17708498.0	-0.01977443	-2551027.0	0.56256914	0.015239138	0.122	46.0	4913.060058116913
37	4893.1416	6228.7812	13890.56	-6559.5435	149.33333	-21.21547	6376.3125	10938.646	-12379.299	38000	7.629395e-09	10191022.0	-0.01278742	-1784733.0	0.5710007	0.01786805	0.228	9.0	5098.039880275726
38	785.9713	6115.804	9094.698	-7147.906	214.75	-2099.7231	6637.2803	10630.705	-18007.441	39000	-1.7642975e-08	12855024.0	-0.030873371	-3264100.0	0.5032576	0.013699974	0.101	79.0	5245.772248983383
39	8263.798	5933.072	17104.107	-481.6515	139.66667	378.49622	6031.6665	9426.951	-13876.944	40000	1.5497208e-09	8241594.5	-0.014503467	-2305923.0	0.5292195	0.01944947	0.108	15.0	5398.976111412048
40	-6827.996	5978.551	1651.9174	-14431.779	238.75	-1629.593	6493.967	12467.23	-14840.091	41000	-1.7881393e-09	38338100.0	-0.013006258	-18572274.0	0.598206	0.01673215	0.209	6.0	5539.60257768631
41	-7156.075	6942.356	2720.1729	-14609.389	230.75	-2805.913	5018.5493	8337.117	-14970.976	42000	7.629395e-09	16114068.0	-0.01781091	-5265196.0	0.60728264	0.0166521	0.182	16.0	5673.544008016586
42	7462.5664	5598.2734	13514.9795	-1095.7395	188.0	-2659.908	4721.7866	4554.123	-13511.478	43000	2.002716e-08	25482472.0	-0.010828931	-13214684.0	0.5706003	0.023624072	0.11	4.0	5828.543312549591
43	-6553.1714	5710.479	1386.6837	-11801.14	278.33334	-2233.3716	6476.5654	11960.484	-11424.57	44000	2.193451e-08	12535949.0	-0.021632839	-2502432.0	0.7136952	0.014320646	0.195	18.0	5984.249652385712
44	-36461.46	0.0	-36461.46	-36461.46	849.0	-4936.6826	4751.124	9391.577	-13872.089	45000	-1.9073487e-09	9238638.0	-0.008453051	-3679200.5	0.7478925	0.018177984	0.216	4.0	6140.296371936798
45	-12784.609	10600.744	-2035.7256	-27209.453	333.0	-3879.171	4117.8384	10368.742	-13463.072	46000	6.0796737e-09	13983838.0	-0.005686227	-2441476.0	0.7062317	0.02294475	0.166	5.0	6290.348729133606
46	-5930.435	6232.9316	1853.3716	-15551.137	248.5	-4171.0825	4237.553	6761.1353	-12264.95	47000	1.7702579e-08	11643768.0	-0.03136185	-2938918.0	0.6334359	0.015549483	0.188	46.0	6436.392278432846
47	629.05994	2373.9514	3661.331	-2911.9521	173.5	-1480.2965	4065.006	4827.9653	-11241.675	48000	2.9087067e-08	15630054.0	-0.008791128	-2997107.0	0.55272907	0.016411817	0.14	3.0	6590.280700922012
48	-4891.0713	8952.738	7106.0625	-14393.763	285.66666	-2600.2134	3861.9944	6618.465	-9567.421	49000	4.053116e-09	16080907.0	-0.021636354	-2836915.0	0.6617926	0.016437784	0.122	38.0	6744.958995580673
49	-2493.98	3835.8018	876.9804	-8660.045	200.5	-1231.1188	4335.25	7171.0493	-9308.983	50000	9.536744e-10	22905384.0	-0.024847243	-4910536.0	0.5684784	0.015969682	0.107	47.0	6900.741619825363
50	2555.1946	6488.23	13175.045	-4199.404	223.25	-1791.2533	5351.371	10127.317	-11857.125	51000	1.6689301e-09	14261830.0	-0.019521154	-2346675.0	0.6192351	0.014837151	0.109	23.0	7056.499707221985
51	-367.9124	5548.257	5505.4165	-8828.014	196.25	-1395.3058	5691.6865	11616.626	-10379.394	52000	-1.5974045e-08	21214610.0	-0.024207074	-1703190.0	0.6124226	0.0053013708	0.127	79.0	7214.8450627326965
52	3620.8533	7046.9033	10309.231	-6277.6333	205.25	-1169.708	5804.742	11368.748	-9567.767	53000	-2.4318695e-08	25010104.0	-0.010913445	-3538498.0	0.5026842	0.027855096	0.12	7.0	7368.129679441452
53	138.3931	5079.1895	10652.443	-6422.1855	112.125	2671.28	5733.0884	12356.679	-10037.525	54000	4.6253206e-08	33402880.0	0.0023709754	-20238312.0	0.47484672	0.03509644	0.375	2.0	7526.221404790878
