Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
27	38186.074	29510.64	65273.816	-6456.6426	145.33333	17292.383	9970.125	44385.215	-4698.1187	28000	2.861023e-09	157554000.0	-0.005856054	-62361280.0	0.49716255	0.011906437	0.111	3.0	3130.5257358551025
28	31114.791	29654.723	58281.55	-7094.7803	131.71428	18498.912	7545.6724	45053.594	2798.9329	29000	1.0550022e-08	111829176.0	-0.022036815	-28817816.0	0.5687486	0.018336674	0.164	60.0	3254.4185059070587
29	58452.8	5109.261	69528.766	54793.312	162.66667	18659.045	8411.747	41556.793	5807.5547	30000	9.894371e-09	77630750.0	-0.012668595	-65049100.0	0.52726597	0.018412175	0.108	13.0	3366.09454536438
30	41409.574	27681.37	65183.645	-6443.554	134.85715	25345.172	6576.3667	45110.24	12772.874	31000	-1.4066696e-08	90602504.0	-0.022061544	-24873512.0	0.55520976	0.0024371014	0.093	79.0	3485.670735359192
31	54831.363	5454.734	62067.67	45477.82	175.8	21216.852	8262.691	43032.816	5969.3013	32000	-1.3828277e-08	37658230.0	-0.029821953	-14487468.0	0.53436536	0.004233773	0.112	79.0	3600.007112979889
32	33201.55	31215.133	60447.87	-7068.01	120.125	22499.426	7278.5063	42596.457	6385.9336	33000	-1.1086464e-08	103511310.0	-0.012280716	-24175480.0	0.50159097	0.016900286	0.093	12.0	3711.582956314087
33	59198.85	4072.2922	65601.766	53688.64	175.6	21896.56	7354.644	41309.414	4899.711	34000	-1.4305114e-08	35058172.0	-0.0100610675	-16164910.0	0.5985649	0.01659195	0.126	10.0	3817.875466823578
34	21175.309	30851.432	67402.99	-7621.807	121.25	23101.836	6821.779	41504.42	2953.4644	35000	1.1920929e-09	359165470.0	-0.034955725	-167528110.0	0.53659487	0.012565554	0.147	79.0	3936.9096069335938
35	30531.998	29390.434	57562.594	-8341.004	139.28572	13018.056	7871.27	33264.938	-15657.614	36000	9.417534e-09	178657100.0	-0.026878111	-37902290.0	0.54441893	0.015525325	0.122	64.0	4058.387366771698
36	17530.957	29897.818	61593.97	-8807.4	120.875	13841.728	5896.958	31212.156	152.4451	37000	1.0967255e-08	168019100.0	-0.018023599	-27548192.0	0.62916213	0.017039942	0.174	19.0	4174.580895662308
37	18220.416	32592.977	59842.812	-10467.942	123.71429	12270.54	8347.214	35141.99	-6491.624	38000	3.6239623e-08	127187500.0	-0.0124644395	-39339510.0	0.6946161	0.01629621	0.153	11.0	4280.493339776993
38	39923.906	26657.88	61137.594	-7658.444	198.8	15003.127	11952.532	46318.613	-10844.036	39000	-4.2915342e-09	109202980.0	-0.00013263368	-30244936.0	0.5262408	0.0404236	0.308	2.0	4398.087171316147
39	3169.9692	22620.076	62560.434	-9186.647	120.875	10130.79	8563.048	35139.55	-10775.171	40000	-2.026558e-08	155470530.0	-0.007652447	-103328490.0	0.5623135	0.02076441	0.169	3.0	4535.258864879608
40	26194.912	34027.84	61207.93	-8005.6396	166.16667	7839.438	12506.38	47186.613	-9770.525	41000	2.5749207e-08	85544590.0	-0.0039360076	-33987680.0	0.6046457	0.0145811215	0.089	3.0	4677.808002710342
41	62071.332	4104.4546	68329.15	58233.973	249.5	16878.389	11244.761	49582.8	-9380.934	42000	2.861023e-09	61371532.0	-0.0035478878	-48013520.0	0.542221	0.012313325	0.089	6.0	4833.754021883011
42	63136.5	4877.626	71200.4	59247.496	234.25	19733.895	7436.298	44720.332	2563.9487	43000	3.5762786e-09	25593500.0	-0.024398778	-7054874.0	0.52811086	0.01559703	0.122	54.0	4991.295560836792
43	40583.89	28761.713	58198.53	-9218.201	218.5	16990.152	11888.82	44082.934	-10789.231	44000	1.9073487e-09	50197816.0	-0.015638568	-16830440.0	0.5869697	0.018619167	0.173	9.0	5133.885380268097
44	27136.82	32230.102	63355.71	-6802.597	112.375	17390.58	8954.747	45475.008	-11756.16	45000	1.7642975e-08	102873700.0	-0.015666068	-28353832.0	0.53432256	0.020943467	0.133	12.0	5247.580303668976
45	37688.547	25232.646	56794.02	960.9329	162.5	19088.863	9290.015	44203.1	-14371.673	46000	9.298325e-09	127283720.0	-0.008100035	-41294656.0	0.5575436	0.011780033	0.117	3.0	5363.697597503662
46	43048.293	22461.871	55662.145	-1833.6836	169.6	15723.583	11408.415	40684.336	-14908.705	47000	3.0994414e-08	68777010.0	-0.03054341	-19324820.0	0.6472994	0.0042149876	0.182	79.0	5479.939816236496
47	46261.92	21122.951	58970.727	-690.5573	164.33333	17927.61	8560.838	42131.56	-5884.2056	48000	-3.9100648e-08	54407852.0	-0.024597239	-17762824.0	0.60442847	0.007982957	0.11	79.0	5587.391277313232
48	37994.816	28005.168	57662.04	-7893.9385	142.57143	20818.176	10135.472	45523.797	-12450.064	49000	2.0980835e-08	64296430.0	-0.002709547	-7391148.0	0.588052	0.016141353	0.212	4.0	5693.619364261627
