Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
11	-7054.4966	3384.8823	-212.71133	-10596.496	79.181816	5698.754	3322.329	19348.115	-1448.2051	12000	1.1920929e-08	133154020.0	-0.00559525	-111823040.0	0.8577599	0.023785094	0.273	4.0	1455.605494260788
12	835.24023	18048.896	50990.895	-10056.39	101.44444	-2358.3884	1442.466	829.0443	-7727.541	13000	-5.00679e-09	129471950.0	-0.014141651	-13856136.0	0.7979662	0.016275289	0.107	22.0	1577.5498106479645
13	-1067.3971	16112.161	48899.336	-8696.73	89.545456	-83.689865	1555.4714	3948.7603	-4293.968	14000	1.6450882e-08	112626536.0	-0.004185588	-5772024.0	0.85345834	0.01509757	0.149	7.0	1705.8429005146027
14	-1151.2903	3594.8447	3019.7104	-7092.962	151.33333	900.2273	2760.9648	7361.74	-8773.824	15000	7.3313715e-09	25829244.0	-0.021855693	-15977121.0	0.8327823	0.0124685075	0.16	79.0	1828.8463952541351
15	4411.975	19849.043	52182.953	-10295.917	133.57143	-2382.507	3786.8018	3336.736	-10222.423	16000	2.7656554e-08	139789420.0	-0.00929321	-18220944.0	0.80318797	0.019260203	0.119	13.0	1946.2754952907562
16	19033.443	31144.375	57694.234	-14603.087	167.8	1085.805	1394.0745	5495.3223	-2621.1196	17000	-1.8835069e-08	213605580.0	-0.03027989	-49868704.0	0.7353849	0.009590063	0.166	79.0	2063.8263173103333
17	13272.633	18197.082	49479.16	777.88434	189.0	4565.351	2460.6265	11437.414	-5203.902	18000	-8.761883e-09	78246950.0	-0.019271052	-34428810.0	0.7075657	0.013504354	0.148	79.0	2175.3999881744385
18	13573.666	28141.2	58689.79	-9254.301	123.71429	2576.221	4610.3677	11868.339	-12695.192	19000	2.6226044e-08	191061980.0	-0.013761027	-67331330.0	0.6624043	0.01847111	0.237	16.0	2288.6052544116974
19	4912.0894	21479.432	55662.727	-11699.711	128.71428	8862.156	5864.0923	26301.873	-14071.303	20000	-1.7642975e-08	150049550.0	-0.011586623	-41676536.0	0.7164743	0.018730598	0.119	5.0	2405.971190214157
20	17155.441	25399.1	53526.24	-6065.0083	150.0	3815.536	6673.542	19127.227	-14822.979	21000	-8.5830685e-09	157893420.0	-0.02266786	-48852760.0	0.65670323	0.015186304	0.141	68.0	2529.971908569336
21	21680.938	26956.357	55009.766	-1410.7197	189.0	9853.668	5477.22	24091.344	-2110.3477	22000	-2.4557114e-08	167985870.0	-0.011427796	-24486016.0	0.64855593	0.01669044	0.081	11.0	2641.883427143097
22	43879.33	25831.688	63608.535	-534.189	203.25	9483.845	4967.7593	18048.014	-7913.597	23000	7.2717667e-09	151348900.0	-0.0040109153	-48298720.0	0.5881022	0.02661286	0.2	4.0	2767.2630801200867
23	22207.715	30567.227	54437.016	-13931.414	245.25	11185.495	10067.148	25130.465	-8079.669	24000	-1.9192695e-08	222433120.0	-0.009515335	-119306790.0	0.73361427	0.017005434	0.254	10.0	2883.245789527893
24	23518.139	30875.793	60645.812	-7642.7925	134.5	12382.778	3733.4905	21151.04	6168.804	25000	-8.3446505e-10	132027170.0	-0.016753837	-20188488.0	0.62969106	0.009989958	0.13	79.0	3005.458074569702
25	40416.516	27311.863	59759.914	-6687.346	191.25	13342.404	5811.955	24439.938	-3185.7588	26000	2.4080277e-08	158970930.0	-0.01629957	-36284880.0	0.677527	0.0153275775	0.115	25.0	3111.368867635727
26	30806.63	28672.678	58905.13	-6785.4424	196.6	15136.06	2559.2078	21828.367	9339.084	27000	-9.536744e-10	158877220.0	-0.021864852	-15117888.0	0.6659716	0.016243156	0.142	32.0	3228.7654428482056
27	39586.2	26644.469	56538.113	-6486.296	177.25	14268.741	4363.0654	24515.4	4425.084	28000	-1.6450882e-08	114843896.0	-0.0234495	-33070792.0	0.6548089	0.0128945215	0.147	79.0	3336.5116991996765
28	11752.486	27802.695	59583.906	-6896.0605	117.0	13108.178	4994.236	27125.197	6370.9487	29000	6.866455e-08	216754530.0	-0.018543793	-100739800.0	0.67388195	0.012890958	0.128	79.0	3443.441535949707
29	49128.953	7155.17	56284.125	41973.785	251.5	636.67535	8700.828	18259.607	-19791.94	30000	-4.220009e-08	182071470.0	-0.008608442	-84197960.0	0.68676794	0.020875713	0.108	5.0	3553.2696657180786
30	15641.609	26102.982	52323.484	-7830.706	145.0	13117.0	2922.1594	18812.605	-4951.7104	31000	1.3351441e-08	147935790.0	-0.02343495	-44234544.0	0.67249364	0.00010204577	0.12	79.0	3675.772947072983
31	44431.918	25791.7	62204.6	-6894.1943	174.8	9083.184	5000.6484	20407.17	2052.1587	32000	1.7762185e-08	190993570.0	-0.00948668	-104786430.0	0.61360306	0.018737592	0.168	15.0	3782.147615671158
32	56112.24	1756.9113	58159.918	53869.645	198.66667	19126.08	3014.5886	28033.062	12177.294	33000	-4.0173532e-08	242826340.0	-0.0031881707	-136583040.0	0.6541783	0.011874291	0.141	3.0	3892.315920352936
33	50641.58	3804.36	55632.773	45946.94	213.0	14836.534	7045.9277	22474.246	-8585.286	34000	1.1205673e-08	88784210.0	-0.008715643	-38705840.0	0.6141257	0.01969342	0.223	6.0	4007.308984518051
34	57154.46	3296.4492	62774.098	54363.195	215.75	18315.975	3198.527	26292.21	11504.406	35000	-7.152557e-09	55413276.0	-0.014475584	-25112076.0	0.63372415	0.0178619	0.1	23.0	4122.169950008392
35	39149.105	29072.307	59546.6	-6848.616	141.71428	19828.764	5016.564	32769.08	9066.914	36000	-1.0490417e-08	81439416.0	-0.0030220053	-11951680.0	0.5562051	0.026956318	0.227	4.0	4239.158754110336
36	40318.273	27184.24	56232.2	-6765.467	150.25	21731.252	5552.0977	37833.523	11425.529	37000	4.649162e-08	355720320.0	-0.02152618	-256255330.0	0.6212694	0.0054995776	0.088	79.0	4362.232398271561
37	9860.367	28280.812	57036.37	-13046.73	88.63636	17164.992	5992.054	32244.463	-347.49786	38000	3.4928323e-08	203367520.0	-0.016054934	-66620576.0	0.62220746	0.0052407295	0.083	79.0	4470.8232798576355
38	37457.074	28022.129	58460.574	-17074.299	194.8	4800.937	17307.328	31109.475	-34081.727	39000	-3.004074e-08	272172600.0	-0.024020702	-185085800.0	0.59906495	0.012273161	0.147	79.0	4584.383361339569
39	20838.275	30936.56	57174.37	-7218.8955	129.42857	18665.287	5689.7163	33532.71	4436.507	40000	-6.9141386e-09	158553870.0	-0.02584417	-52684696.0	0.5929922	0.010671555	0.113	79.0	4713.175816774368
40	45602.473	23707.062	59382.46	-7227.675	159.5	14675.641	7835.0874	31712.395	-27366.557	41000	-3.7252903e-08	117578810.0	-0.016184166	-71282440.0	0.5755813	0.0044240593	0.061	79.0	4831.992829322815
41	14237.324	28644.781	57165.164	-8231.6455	110.333336	21227.363	6218.795	38294.16	2501.792	42000	8.8214875e-09	258347000.0	-0.014284037	-108338610.0	0.5372517	0.016835006	0.073	17.0	4949.22823882103
42	23212.242	30407.055	55576.934	-7511.176	110.0	10848.103	6242.2847	32362.633	-2300.7664	43000	1.1980534e-08	133319220.0	-0.015884442	-41242530.0	0.5922452	0.010423669	0.097	79.0	5061.79391169548
43	18085.705	31013.818	64884.527	-9577.748	108.625	16817.78	7129.3726	40709.82	5901.634	44000	2.4318695e-08	170624560.0	-0.0046433615	-30725456.0	0.63129896	0.016514253	0.184	4.0	5187.80392742157
44	38136.277	28462.643	57747.816	-6902.7246	136.28572	14846.025	6196.5264	33236.25	4620.8994	45000	-8.106232e-09	107584700.0	-0.020076845	-45487776.0	0.58360296	0.015497667	0.102	79.0	5306.165601015091
45	34838.992	26355.736	58943.82	2593.6885	175.0	20543.504	6105.412	38185.887	8795.964	46000	-2.324581e-08	182172480.0	-0.021711277	-67763560.0	0.5892034	0.010428095	0.133	79.0	5434.424737453461
46	46733.348	24162.676	60541.992	-7065.294	150.0	16258.652	6924.598	38117.812	-579.77234	47000	1.1920929e-08	104524540.0	-0.015456019	-54027216.0	0.5787569	0.008404935	0.072	79.0	5541.439165353775
47	53858.113	2877.7378	56381.387	49069.715	202.75	22805.484	7410.9487	43069.598	4723.7227	48000	-4.005432e-08	42340596.0	-0.028538326	-13818896.0	0.5791463	0.015897794	0.14	74.0	5653.34269618988
48	37630.016	28127.705	60762.055	-6267.0435	152.33333	19451.156	5410.804	39286.473	7174.9326	49000	1.26361845e-08	101206296.0	-0.025552139	-11259064.0	0.5303408	0.012265276	0.11	79.0	5770.848945617676
49	56820.28	1553.5923	59508.902	54933.676	173.0	18571.053	7131.374	41273.617	4610.4604	50000	4.529953e-09	54571576.0	-0.02216833	-31323446.0	0.5344735	0.009734942	0.089	79.0	5887.297050237656
50	47816.137	24838.271	64481.586	-1350.1	173.4	23929.764	6392.803	40198.957	12621.053	51000	2.2292138e-08	119863256.0	-0.017116439	-31785720.0	0.5388599	0.016206017	0.168	21.0	6034.467838764191
51	44557.49	23169.252	57076.29	-7155.4253	154.0	20402.96	6495.9844	40571.875	6422.6494	52000	-1.0967255e-08	53480820.0	-0.01276997	-10291188.0	0.5670379	0.0187998	0.111	12.0	6155.895581245422
52	56185.688	3808.393	62450.242	52499.17	173.8	20976.816	6628.2783	40405.555	3664.2366	53000	4.529953e-09	38743320.0	-0.0034589907	-7654934.0	0.5192004	0.018151645	0.098	5.0	6271.789657592773
53	56242.49	2576.1409	61557.84	53594.348	163.16667	23358.072	5750.6646	39960.41	12870.539	54000	1.7166137e-08	21817062.0	-0.02316736	-4015862.0	0.4518417	0.013015262	0.126	79.0	6395.898546934128
54	30446.137	29008.473	57790.71	-6666.1216	138.0	24207.645	5133.7705	40403.58	12037.69	55000	1.1920929e-09	227768960.0	-0.024166463	-84898700.0	0.45296422	0.0043464033	0.135	79.0	6527.900738239288
55	45752.656	23358.857	61630.098	-6147.922	150.83333	15817.234	8710.937	34674.34	-24505.225	56000	-3.695488e-08	145851740.0	-0.018688394	-93010640.0	0.46116474	0.013205753	0.122	79.0	6651.351537227631
56	55682.332	1046.8502	57611.4	54418.562	164.4	22279.17	5066.503	39280.01	13065.363	57000	6.198883e-09	47108880.0	-0.012721513	-13886464.0	0.4569757	0.0148033695	0.098	10.0	6763.041437625885
57	55866.957	2765.062	59430.24	50527.574	156.66667	22310.793	5656.021	39298.758	4770.655	58000	2.3841858e-08	25264642.0	-0.011048898	-8541966.0	0.39439294	0.018098729	0.146	8.0	6885.168342351913
58	34484.34	29149.463	58782.543	-6488.7515	124.375	25068.176	5335.349	40531.293	15569.703	59000	-2.6226044e-09	133656720.0	-0.023843046	-30294664.0	0.41554743	0.005796261	0.115	79.0	7001.548416852951
59	40040.785	26584.406	64684.34	-6457.853	137.57143	20655.3	6649.6245	40428.574	9225.812	60000	4.768372e-10	89149720.0	-0.005101424	-7418864.0	0.44108465	0.015605636	0.139	10.0	7133.156406164169
60	45896.98	23646.555	60144.875	-6833.7607	155.5	21943.094	7401.571	41147.57	10476.568	61000	2.7418137e-09	49452468.0	-0.023668248	-7015392.0	0.42281315	0.013748005	0.119	79.0	7246.0714337825775
61	35661.836	30767.307	61252.26	-7049.4253	120.5	21363.863	5993.07	40724.438	9113.785	62000	-6.437302e-09	135997620.0	-0.0053177034	-8836576.0	0.42776063	0.017857289	0.12	6.0	7358.810828924179
62	48264.996	19637.121	61916.43	4655.4014	164.66667	22681.781	6530.6724	39318.555	10699.561	63000	-1.8715859e-08	123529260.0	-0.002759603	-20853184.0	0.3694152	0.023786439	0.158	3.0	7470.281600236893
63	58282.406	2852.6172	63984.875	55636.305	163.16667	20189.984	4393.6045	36534.785	12079.464	64000	-1.6212464e-08	51341710.0	-0.018948214	-34367736.0	0.3796116	0.011679154	0.113	79.0	7582.214110136032
64	25289.58	27070.668	57322.84	-6295.7734	133.28572	25160.283	5548.9507	40177.246	13565.033	65000	2.6941299e-08	297806340.0	-0.02045393	-161278060.0	0.4250367	0.009696234	0.071	79.0	7694.603445529938
65	14187.677	25161.139	57612.414	-6199.945	108.375	10944.767	7285.486	29463.133	-9545.617	66000	-1.8000602e-08	143009780.0	-0.01652644	-29413704.0	0.4682506	0.010571884	0.106	79.0	7810.879801988602
66	27113.803	30813.0	64523.37	-5785.0884	137.14285	10975.19	6512.685	30807.49	-8696.331	67000	-2.9802323e-09	200326800.0	-0.025266817	-41640350.0	0.4077962	0.010642715	0.104	79.0	7922.539236307144
