Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
55	36500.035	23843.45	53865.383	-656.2442	188.0	12710.145	6391.4043	34041.465	-560.6937	112000	-1.6212464e-08	115177010.0	-0.024342787	-10703400.0	0.33339342	0.025857883	0.079	79.0	11601.140156269073
56	26457.918	25831.13	53470.875	-1890.2029	184.5	14046.039	5521.166	30378.84	882.7368	114000	-1.168251e-08	136204600.0	-0.024459383	-20193440.0	0.32376885	0.01947118	0.1175	79.0	11800.721583843231
57	24972.916	27465.547	53991.75	-5431.3535	196.1	10986.124	4968.846	28185.588	-2277.064	116000	-3.027916e-08	134235260.0	-0.025498575	-11356384.0	0.32585627	0.02719083	0.0775	79.0	12029.624597072601
58	28476.46	26830.344	53735.88	-2784.9956	219.55556	8973.724	6656.52	30684.406	-4159.838	118000	-2.6106834e-08	108993770.0	-0.027487785	-11479216.0	0.3561229	0.04353141	0.1265	79.0	12237.888100624084
59	22405.75	31923.781	54212.58	-29457.926	331.66666	16552.318	9269.988	32946.062	-7663.528	120000	3.6478042e-08	391521440.0	-0.061633147	-303664800.0	0.22521666	0.24306092	0.2565	17.0	12434.70560002327
60	20367.902	25774.36	54097.78	-2459.6882	186.9	9491.917	5575.9805	23479.67	-9784.826	122000	-1.1444092e-08	121716984.0	-0.019572312	-10185576.0	0.30949876	0.027927272	0.063	79.0	12637.701989412308
61	28679.738	26598.57	55548.094	-9994.372	170.09091	9056.175	6580.765	26513.014	-17236.232	124000	2.6226044e-09	108944850.0	-0.027742699	-18155536.0	0.31515852	0.03760714	0.1045	79.0	12842.161639928818
62	21803.283	26083.898	51564.59	-4423.983	218.55556	13065.203	5621.197	30540.922	-11859.151	126000	5.918741e-08	160150480.0	-0.018762805	-39842650.0	0.3455309	0.029911738	0.0955	79.0	13038.672736167908
63	30390.578	23947.502	51783.246	-1699.9056	232.125	7525.05	6269.1665	29776.787	-10515.574	128000	-1.4305114e-08	103738120.0	-0.022878164	-15512744.0	0.33426017	0.039767038	0.096	79.0	13237.227810621262
64	11930.159	27862.744	56379.355	-14396.333	211.11111	9162.578	6216.9824	32427.844	-3160.8054	130000	-6.6757204e-09	131880290.0	-0.021994697	-38954790.0	0.37362266	0.024749046	0.1195	79.0	13447.424775362015
65	17081.574	24653.197	53218.62	-4087.889	186.7	4675.842	8011.413	32732.326	-9839.217	132000	-1.5854836e-08	117121416.0	-0.027412118	-12258536.0	0.36348858	0.04541101	0.1205	79.0	13641.31598329544
66	31538.043	26752.564	54873.258	-3357.7512	192.8	8936.804	7411.419	33969.31	-7244.635	134000	8.8214875e-09	147648800.0	-0.01886038	-21201328.0	0.31178808	0.030482516	0.0845	79.0	13839.699643611908
67	38778.746	23969.293	54081.71	-9994.447	200.0	12116.128	6167.8926	39018.074	-4966.5864	136000	4.7683715e-09	83685864.0	-0.022618653	-20604212.0	0.30489945	0.031466525	0.089	79.0	14068.902859449387
68	41531.805	22759.1	57931.867	-904.56683	215.0	15649.58	6105.5537	40918.29	-3974.6516	138000	-5.9604646e-09	94378720.0	-0.018473143	-3598840.0	0.34680328	0.017313257	0.0945	79.0	14275.267375469208
69	29329.906	27477.809	55516.86	-9340.903	179.0	15760.026	6083.382	39598.566	2518.1868	140000	1.5974045e-08	124618080.0	-0.018661952	-13847200.0	0.3340663	0.016251815	0.055	79.0	14498.056418180466
70	34583.32	28051.752	57913.68	-9348.123	160.66667	13675.891	6261.028	39877.523	-666.74286	142000	-1.4305115e-09	148840600.0	-0.01747367	-28613880.0	0.27679485	0.0072749853	0.0775	79.0	14700.451506614685
71	35136.09	27386.436	55608.03	-8809.746	201.44444	16590.469	4844.07	33947.92	3529.8245	144000	5.722046e-09	124438216.0	-0.025875662	-15989240.0	0.320961	0.036359925	0.096	79.0	14906.632853984833
72	25574.234	31156.9	57231.53	-18445.508	293.66666	11295.769	5561.2285	32934.97	-2129.1829	146000	7.629395e-09	147798500.0	-0.022401482	-42183024.0	0.37480104	0.042676616	0.132	79.0	15115.838791370392
73	21441.365	25183.572	55674.44	-6539.7373	207.11111	7525.178	8196.138	33367.95	-8304.799	148000	-3.695488e-09	116767860.0	-0.027727297	-5582704.0	0.28244153	0.043054465	0.13	79.0	15342.122828483582
74	14684.441	26818.814	55019.223	-11031.327	181.45454	7916.649	7407.3784	34348.332	-5623.668	150000	1.0490417e-08	141798180.0	-0.030986656	-10545200.0	0.3549103	0.042572122	0.1135	79.0	15545.700363874435
75	34313.33	25249.3	54303.918	-2298.411	203.11111	7703.416	5459.191	31657.367	-3951.4937	152000	-3.7431718e-08	124453220.0	-0.028019734	-36777864.0	0.32847792	0.10155838	0.178	26.0	15756.83976984024
76	-3084.9998	16610.725	50943.695	-20889.52	148.92308	8872.818	7460.49	37826.992	-7571.652	154000	-8.5830685e-09	177316960.0	-0.02771129	-119850660.0	0.4760376	0.009531753	0.1255	79.0	15962.223177194595
77	10903.859	19804.867	50450.754	-7162.4634	197.9	-134.06972	6809.13	30932.15	-12838.847	156000	-1.7285346e-08	116734390.0	-0.02364962	-23973464.0	0.40174603	0.033196777	0.103	79.0	16175.16398024559
78	20806.0	27254.965	55573.492	-11505.208	240.0	4739.708	6740.452	31920.867	-12073.203	158000	-1.5497207e-08	112306890.0	-0.01733056	-15019184.0	0.38782355	0.032617804	0.15	79.0	16377.005606412888
79	26746.295	27273.955	51467.85	-13336.84	216.11111	7091.4355	8585.521	34947.973	-9902.277	160000	7.2717667e-09	96994970.0	-0.02326009	-11374792.0	0.3354469	0.07494134	0.1475	25.0	16579.06898832321
80	15720.682	25318.21	54370.12	-6787.2925	196.7	9921.454	7469.0	39104.785	-5806.2666	162000	-1.7642975e-08	121824020.0	-0.023934714	-19155784.0	0.46362433	0.021701492	0.0855	79.0	16789.69414973259
81	9486.489	25640.852	51326.844	-11373.024	219.22223	7165.453	7198.4316	38694.75	-5457.092	164000	9.834767e-09	98007460.0	-0.030533388	-10569096.0	0.45152298	0.031900596	0.131	79.0	17002.256119012833
82	10659.737	24341.863	49821.957	-15686.035	195.5	4234.277	6919.0293	38976.004	-7576.8447	166000	-1.835823e-08	94850024.0	-0.025753109	-3811736.0	0.423677	0.033220004	0.114	79.0	17254.34370112419
83	11172.836	23548.031	48560.59	-12246.345	276.42856	4506.474	6151.416	38523.707	-8936.695	168000	-1.0371208e-08	89811320.0	-0.024780337	-5707936.0	0.38573596	0.022997927	0.0985	79.0	17476.12933564186
84	915.7954	31716.686	50626.113	-49044.973	239.125	3780.461	6154.14	35754.2	-7104.819	170000	-5.9604646e-09	107908904.0	-0.016386636	-28767728.0	0.34652495	0.02026854	0.0595	79.0	17696.15731906891
85	32922.902	21160.57	51466.69	-1892.1821	257.2857	2826.2407	8148.093	34894.715	-16154.131	172000	-1.692772e-08	134039500.0	-0.020513857	-52792536.0	0.3362245	0.033161942	0.0905	79.0	17919.620178699493
86	13314.888	24601.887	57246.004	-4952.944	177.09091	9151.207	7513.078	37109.965	-14381.626	174000	-1.66893e-08	120326560.0	-0.023090368	-28277688.0	0.3318175	0.025676437	0.095	79.0	18119.25334429741
87	24407.926	28765.352	54613.645	-10287.808	195.0	5992.554	7701.987	37832.59	-8929.636	176000	1.9550324e-08	127449380.0	-0.019194143	-20003728.0	0.32591444	0.01872482	0.0635	79.0	18327.21200442314
88	19314.578	31039.01	54818.453	-24388.309	209.57143	9280.058	6398.588	38717.105	-6294.765	178000	4.529953e-09	185730320.0	-0.017069688	-68044984.0	0.2844541	0.024237426	0.0715	79.0	18527.185700416565
89	9649.081	23883.498	53093.91	-19566.32	137.0	4801.659	7351.8745	36970.49	-17254.158	180000	2.7298928e-08	107548264.0	-0.025165418	-11289128.0	0.28374118	0.0487519	0.095	79.0	18736.853314876556
90	29052.775	27398.994	54165.414	-10971.52	185.2	6964.5737	7232.5825	36391.94	-11575.935	182000	7.7486035e-09	127131400.0	-0.022390107	-33274656.0	0.2810659	0.026593601	0.096	79.0	18942.603702783585
91	11739.357	21661.807	54741.586	-3862.892	149.92308	12403.314	7682.611	38312.395	-2139.812	184000	-1.2397766e-08	145085360.0	-0.023126146	-51087930.0	0.32115832	0.034693915	0.1075	79.0	19149.790018320084
92	11797.817	22428.795	51827.52	-3974.2473	156.75	5551.48	6818.4507	34994.574	-7988.036	186000	1.835823e-08	107207900.0	-0.02063038	-10867864.0	0.26505047	0.027056169	0.095	79.0	19353.60502409935
93	36614.54	23864.023	54181.33	-2602.466	193.7	6121.818	6653.9873	36551.965	-7711.5454	188000	2.2649765e-08	169407120.0	-0.023948245	-78809270.0	0.26655313	0.045118857	0.1115	79.0	19556.7315325737
94	23733.814	25497.578	54503.25	-4267.951	194.8	13888.958	6880.6196	43079.297	-1908.0908	190000	9.775162e-09	124600930.0	-0.02452252	-21981088.0	0.30215344	0.02804189	0.0955	79.0	19769.29837369919
95	11223.789	22544.193	55424.277	-4786.14	201.88889	9089.498	7107.9624	44463.566	-5319.7974	192000	2.5391579e-08	112246360.0	-0.022417717	-44921584.0	0.35551208	0.025318505	0.0995	79.0	19992.821388483047
96	997.71094	1733.5103	3516.6567	-2915.4297	122.53333	3837.1245	6525.679	24114.904	-15411.632	194000	3.242493e-08	50737000.0	-0.03513274	-34514850.0	0.3169045	0.03776928	0.116	79.0	20197.0405960083
97	13451.723	23360.322	51548.703	-3360.8516	159.90909	-886.17694	5402.5854	25791.002	-16642.223	196000	3.6358834e-09	144381260.0	-0.022805829	-39223856.0	0.3227688	0.027651308	0.0825	79.0	20396.125821828842
98	30886.379	24605.494	53409.883	-2381.8447	193.9	5387.02	6822.7217	30834.543	-12933.633	198000	-5.1259995e-08	143105890.0	-0.026285373	-59380850.0	0.31235066	0.050210778	0.124	79.0	20618.505209445953
99	31287.229	25723.953	55227.477	-1143.9729	195.9	12463.35	7085.0454	38539.26	-15975.23	200000	3.194809e-08	93827304.0	-0.02213122	-5636456.0	0.34629315	0.0434552	0.1325	79.0	20835.908585071564
